date,yield,species,region,size_range,dump_size,cooking_time,post_cook_temp
2018-10-16,0.499441800985504,Yellowfin,Atlantic ocean,>6,1951.99274201444,3.0547410802599,66.0109079474387
2019-06-05,0.579966733081845,Albacore,Atlantic ocean,5-6,1950.33100777533,2.25895729569597,64.4586281300724
2019-03-20,0.691308975614454,Albacore,Atlantic ocean,1-3,1545.73924813079,1.99280690508796,62.9517913760904
2018-01-19,0.56275639592303,Yellowfin,Atlantic ocean,4-5,2061.58262463106,3.2397122161226,68.2284102179099
2018-10-10,0.608763449032477,Albacore,Pacific ocean,<1,1731.6810770074,1.78312496893792,65.910851655442
2019-12-30,0.676604599213383,Yellowfin,Pacific ocean,<1,2065.92743516057,2.7119211817471,68.645374851766
2019-12-25,1.03074446235813,Yellowfin,Atlantic ocean,3-4,1688.02562267035,2.60312741755638,68.6945586296725
2019-09-09,0.407901332659689,Yellowfin,Pacific ocean,<1,2208.65825543538,2.97617547827756,67.3229393135272
2018-07-23,0.367907791078796,Yellowfin,Pacific ocean,<1,2134.03149885806,2.80116376579447,66.4553489331586
2018-02-05,0.879332476303571,Yellowfin,Indian ocean,>6,1603.01592959699,2.84572145846099,69.4476609776188
2019-08-22,0.586763836164016,Albacore,Atlantic ocean,1-3,1608.26193042939,2.19453722886259,63.5194553030696
2019-11-17,0.375219931427357,Yellowfin,Pacific ocean,<1,2026.55888968676,3.43472148725034,65.4752637465133
2019-01-01,0.428355920423129,Albacore,Atlantic ocean,5-6,2279.676314885,2.14317766951055,63.5683954510879
2018-05-25,0.293242180507386,Yellowfin,Indian ocean,4-5,2087.69000620704,3.18917309676715,67.6259027970469
2019-03-05,0.714945134759804,Yellowfin,Atlantic ocean,>6,2065.91090331327,2.95484996882451,69.9556131047088
2019-01-02,0.422108390680581,Albacore,Pacific ocean,5-6,2078.43752885842,2.11693615147384,65.6783966478175
2018-02-03,0.657841799456955,Albacore,Atlantic ocean,5-6,1813.19780080287,2.56017817766753,65.7344020160099
2019-10-09,0.371697452015412,Albacore,Atlantic ocean,>6,1844.76619103736,1.79484093289795,61.0882468594668
2018-11-17,0.271109984249422,Yellowfin,Pacific ocean,1-3,1962.03036076025,3.14882916212771,66.6192897274612
2018-07-19,0.480092606577387,Albacore,Pacific ocean,5-6,2025.92416056958,1.45752854689859,64.184120426539
2019-05-14,0.285240979212515,Albacore,Pacific ocean,5-6,2154.67673165954,1.9419700477205,64.7937341029367
2019-07-12,0.685485973028611,Albacore,Atlantic ocean,<1,1505.74868845082,1.98980219722731,66.4235186328219
2019-04-26,0.42572413578783,Yellowfin,Atlantic ocean,>6,2113.15180466938,3.48555290640189,67.2474774229725
2018-05-03,0.559419700733678,Albacore,Atlantic ocean,5-6,1875.19237138278,2.04257301987483,63.1669128743043
2019-06-08,0.545583802364748,Albacore,Pacific ocean,4-5,1720.93083687705,1.54121693597316,68.0701665730056
2018-12-28,0.473854728440302,Yellowfin,Pacific ocean,1-3,1633.43061145329,2.88362879237056,66.1327099190956
2018-07-26,0.884838379426359,Yellowfin,Indian ocean,>6,2076.85998633434,3.60768437856911,70.7301516989562
2018-06-11,0.68410350468066,Albacore,Indian ocean,>6,1728.29791688844,2.40781220681927,63.4078306816589
2019-05-08,0.401842370595223,Albacore,Atlantic ocean,>6,2116.70087371903,1.85595740228173,61.7637238216812
2018-02-16,0.603097172140778,Yellowfin,Indian ocean,5-6,2353.117974146,3.12921057411898,67.9554986880034
2018-05-11,1.12225724262081,Yellowfin,Pacific ocean,<1,2018.38208152314,2.38189774593503,71.2739792450729
2018-10-15,0.133876129892147,Yellowfin,Indian ocean,<1,2481.7249943516,3.76537627877784,67.6879471071974
2018-11-14,0.379413582200406,Albacore,Pacific ocean,5-6,2020.20587466139,2.10131806731586,62.6801310780812
2018-03-18,0.6268306578048,Albacore,Indian ocean,>6,1859.42117362229,2.06487571839342,67.02150545582
2019-03-25,0.587433496942416,Albacore,Indian ocean,>6,1795.37735034951,2.24473842230693,64.6732011700544
2019-11-12,0.0791222336047525,Albacore,Indian ocean,<1,2386.340153081,1.7916721667698,65.6555628101631
2019-05-12,0.569450310315307,Yellowfin,Atlantic ocean,3-4,2071.18245226481,3.17530220816918,68.1657998684889
2018-08-28,0.302973654588284,Albacore,Atlantic ocean,5-6,1879.84772330356,2.08184572242341,63.6002923183618
2018-10-04,0.35787272617636,Albacore,Atlantic ocean,1-3,2499.43568433031,1.93356780815534,66.2522395111331
2019-05-20,0.262356276647073,Albacore,Pacific ocean,5-6,2104.99417354013,1.78121445210519,60.4724721696862
2019-02-07,0.471960776103282,Albacore,Atlantic ocean,3-4,1689.68167402552,2.03696378435917,64.9645963733831
2019-05-03,0.71880926227893,Yellowfin,Pacific ocean,4-5,2267.55209030217,3.46452489285045,71.0412131746855
2019-12-09,0.572857929297253,Albacore,Indian ocean,1-3,1928.63147439621,2.23465940471854,64.9790923673638
2018-05-19,0.581963239917598,Yellowfin,Indian ocean,1-3,1781.36474034691,2.98651313856545,68.7622095518129
2018-02-22,0.502728580331859,Yellowfin,Indian ocean,3-4,2125.20066392484,2.58682307066184,65.9522063211901
2019-08-13,0.579617202858443,Yellowfin,Indian ocean,5-6,2199.06889444305,3.14130979021145,69.8725762626069
2018-06-30,0.678695189973431,Albacore,Atlantic ocean,5-6,1651.46344499275,2.15782118107826,62.3100683327993
2019-05-27,0.505917464592216,Albacore,Indian ocean,>6,1540.60619634303,1.73240396083097,63.4727090108673
2019-01-19,0.507995051048849,Yellowfin,Pacific ocean,<1,2078.90212583313,2.93846375516389,67.8303487051481
2019-03-24,0.464657841314182,Yellowfin,Pacific ocean,5-6,1782.47956043871,3.21090080982578,66.3984099151248
2019-10-29,0.307114635360948,Albacore,Atlantic ocean,4-5,2301.01093726683,1.95590143891088,65.1279160053881
2019-02-02,0.302825962610512,Albacore,Pacific ocean,4-5,2021.16670252588,2.48883362122604,57.337244150102
2019-11-03,0.249478510528886,Albacore,Atlantic ocean,1-3,2461.71473045866,1.87336404350512,63.4433471645641
2018-09-05,0.492849542483582,Albacore,Indian ocean,>6,2154.40076475296,2.0269473183941,65.8213764648858
2018-06-26,0.444009986052353,Albacore,Indian ocean,<1,2036.19405439433,1.71892732246831,66.6226708796919
2018-07-17,0.326803021671613,Yellowfin,Atlantic ocean,>6,2309.13733086293,2.78213622025905,67.763699581132
2018-07-03,0.598024298288524,Yellowfin,Atlantic ocean,1-3,1929.28582989207,2.82861715673212,68.1430983626924
2019-04-05,0.609178703725599,Albacore,Atlantic ocean,1-3,2069.65000053238,1.76720618448225,66.1434546372301
2019-05-26,0.780385347628194,Yellowfin,Pacific ocean,>6,2140.18462991413,2.53452501956725,68.6872678881599
2019-10-29,0.52628617405617,Albacore,Pacific ocean,4-5,1959.87771402321,1.93728973857846,64.3466012416785
2018-09-10,0.866484758657869,Yellowfin,Pacific ocean,5-6,1987.99744798644,3.29925294860542,70.2502843759405
2019-08-19,0.626548851688276,Albacore,Atlantic ocean,<1,1895.31191285336,1.86109023614702,63.2218419475544
2019-03-14,0.834524668181044,Yellowfin,Indian ocean,3-4,2238.95279408935,2.76949249308694,71.3947665920284
2018-06-22,0.467422530849087,Albacore,Indian ocean,<1,1801.13395328802,2.10287045063299,62.4396626717463
2018-12-21,0.173433408739843,Albacore,Indian ocean,5-6,2459.66836019531,2.40617380332141,64.3672274214247
2019-06-05,1.23613831910345,Yellowfin,Pacific ocean,>6,1597.13195962498,2.94934635254005,70.45667047475
2019-11-15,0.526407373800794,Albacore,Atlantic ocean,1-3,1874.65424148032,1.78153714577183,62.6342981988272
2018-12-04,0.498441565654389,Albacore,Indian ocean,1-3,2092.67421049315,2.21557231200049,62.9126053570608
2019-03-23,0.776379952166408,Yellowfin,Indian ocean,5-6,2094.20716365435,2.93512304683349,69.1495694029585
2018-02-25,0.787456592168345,Yellowfin,Atlantic ocean,4-5,1628.01361407495,2.69482051857228,68.3719046148736
2018-06-30,0.922768686811764,Yellowfin,Atlantic ocean,1-3,1854.64081634001,2.82910407831125,69.8055501649283
2019-04-18,0.570507839211587,Albacore,Pacific ocean,5-6,1794.43947256303,2.26816723161406,60.3041915657875
2018-05-22,0.331421849044386,Albacore,Pacific ocean,1-3,2204.33779899119,2.00807538224891,64.0273320931835
2019-12-05,0.645098838134688,Albacore,Atlantic ocean,5-6,1956.76198350943,2.24194087684741,63.4770097401873
2018-01-25,0.399559327491553,Albacore,Pacific ocean,>6,2123.20674855085,1.84697127339113,62.5322972146965
2019-01-25,0.594502199572969,Albacore,Pacific ocean,3-4,1970.23813488921,1.50625913619403,66.5474496595334
2019-10-21,0.795161402198799,Yellowfin,Atlantic ocean,5-6,1942.77762094081,3.06035461719929,69.1674384338399
2018-06-07,0.461323160134007,Albacore,Indian ocean,1-3,2132.86226802666,2.16111598691146,62.5910114327969
2018-09-16,0.732769435062354,Yellowfin,Indian ocean,5-6,1916.40460251793,2.74233442862702,68.6073226666938
2018-06-19,0.836196891341002,Yellowfin,Pacific ocean,5-6,1879.70368927882,2.74993617187034,70.6406388897612
2018-10-07,0.892537408388252,Yellowfin,Atlantic ocean,4-5,2035.15995748349,3.03077380725193,70.0461838519998
2019-10-06,0.91714432489607,Yellowfin,Indian ocean,5-6,1852.12349176629,3.11548774228267,71.2919244452931
2019-11-04,0.164085954762987,Albacore,Indian ocean,4-5,2404.42525809277,1.83249586688678,66.4859116845309
2018-06-26,0.989796127126323,Yellowfin,Atlantic ocean,<1,2005.11935493333,3.75147257560067,72.0169889769652
2018-10-22,0.888152670587741,Yellowfin,Indian ocean,5-6,1945.57192000709,3.14521084235219,68.9851578232099
2018-05-26,0.370741709577424,Albacore,Atlantic ocean,>6,2200.00648611479,2.04335341737244,64.2781877783022
2018-06-04,0.479655278837425,Albacore,Atlantic ocean,1-3,2019.8211682227,2.25369530177389,66.265656353345
2018-02-18,0.238970428713914,Yellowfin,Pacific ocean,5-6,2004.49343465568,2.97831427906888,65.0373956752353
2019-09-05,0.442927218871573,Albacore,Atlantic ocean,5-6,2055.75357970668,1.86201168382756,63.0943219463374
2019-01-02,0.456188159279032,Albacore,Atlantic ocean,>6,2224.91683929957,2.17622498918408,62.8896780538307
2019-06-24,0.359135613818904,Yellowfin,Pacific ocean,1-3,2328.93547418004,3.0076457694694,67.7900133819372
2019-10-02,0.848447255645581,Yellowfin,Atlantic ocean,1-3,1752.80267729722,2.73799194373537,68.7358802990572
2018-07-18,0.469155378137691,Albacore,Pacific ocean,4-5,2072.90710342576,2.5805776398196,63.8731154296646
2019-12-15,0.745559263999598,Yellowfin,Atlantic ocean,>6,1794.08359121497,3.18119485980663,68.9070867590452
2018-03-27,0.218543668567257,Albacore,Indian ocean,3-4,2378.33382399523,1.7023458050129,67.4940922336408
2018-05-15,0.721637551248154,Yellowfin,Indian ocean,3-4,1783.96988003646,3.06558693920514,68.7903289323614
2019-06-10,0.413250238582694,Yellowfin,Atlantic ocean,4-5,2147.37385940278,3.30653385463642,67.1118511074514
2018-11-18,0.529600132948538,Albacore,Atlantic ocean,4-5,2092.85555540575,2.02320448872874,60.8120061924465
2018-03-01,0.377304551671882,Albacore,Indian ocean,>6,2095.98423169778,2.00711641297175,65.2869676500933
2018-10-24,0.684752049976802,Albacore,Indian ocean,1-3,1812.77557330194,1.77891302925589,66.871760635017
2018-02-01,0.673382206308265,Albacore,Atlantic ocean,1-3,1841.00645294304,1.85226475662755,64.4675824857621
2019-09-10,0.533583788358015,Yellowfin,Pacific ocean,4-5,2140.93807834903,2.58959967924802,67.5556505823428
2019-11-04,0.398774541074565,Albacore,Pacific ocean,3-4,2242.02238583301,2.57791175205104,65.7792372803782
2018-02-05,0.266395313850913,Yellowfin,Atlantic ocean,5-6,1939.3703303319,3.26319478219682,63.6966293333811
2019-04-04,0.726016338299996,Albacore,Atlantic ocean,>6,1928.18415857526,1.84078793512445,66.8154421672613
2019-05-21,0.488060868273377,Albacore,Indian ocean,<1,1862.97693138147,1.96349769935934,63.7429900918476
2019-10-23,0.677288044342717,Albacore,Pacific ocean,4-5,1989.84986218938,2.21142465239806,62.785142769168
2018-08-13,0.571792071897583,Yellowfin,Atlantic ocean,<1,2220.67997437771,2.70525580914052,68.0776215149854
2018-03-17,0.601731877182395,Albacore,Atlantic ocean,<1,1975.83011170246,1.85655872423366,66.5537707333579
2019-04-27,0.369178204795383,Yellowfin,Indian ocean,>6,2279.14350122742,3.46432727687277,68.1719869590686
2019-08-27,0.223393367717558,Albacore,Atlantic ocean,<1,2005.11039012049,1.93450543100093,63.9010534561128
2018-03-21,0.621311842397449,Yellowfin,Atlantic ocean,5-6,1883.58921726221,3.05219644716575,66.5745027688271
2018-03-07,0.372555562905628,Albacore,Indian ocean,<1,2015.18239945672,1.76874662989618,64.1451073541631
2019-03-28,0.418413547833713,Albacore,Atlantic ocean,>6,1908.03613061545,2.22277121007174,65.2999949632804
2018-04-23,0.735178223675672,Yellowfin,Pacific ocean,<1,2076.41449513383,3.15091121049391,68.1393950496518
2019-12-10,0.347680007755371,Albacore,Atlantic ocean,3-4,2132.96554619522,1.95730894476715,60.1345846878079
2019-03-08,0.316052664247998,Yellowfin,Pacific ocean,>6,2243.04028618579,2.7113395370139,65.5833894142012
2018-11-27,0.50844608408512,Albacore,Indian ocean,5-6,1906.44083139123,2.0665584455894,63.4261115218056
2019-07-09,0.600017376893296,Albacore,Pacific ocean,>6,1945.22328965038,2.20436228176492,61.790209399185
2019-01-16,0.561247951559141,Albacore,Atlantic ocean,<1,1907.19486145061,2.25859730816983,65.3833528782355
2018-01-20,0.335307988104482,Albacore,Atlantic ocean,4-5,2302.68404297106,1.9592645371587,60.0261804912148
2019-03-19,0.280037725175493,Albacore,Atlantic ocean,3-4,2033.66846016971,1.56202235266234,61.3387211715103
2018-11-27,0.393274438661587,Yellowfin,Pacific ocean,4-5,1813.39421486013,2.84729535766917,64.4251565601079
2019-04-08,0.724289515154722,Albacore,Atlantic ocean,3-4,2100.42290223654,1.9467452294196,67.3589010065771
2018-07-10,0.562629022498833,Albacore,Atlantic ocean,5-6,1796.81083076762,1.50284483409145,66.2490605426682
2019-07-31,0.572684098546793,Yellowfin,Atlantic ocean,4-5,2029.10132872121,2.83511054180082,68.4771518527916
2018-06-25,0.562958993943363,Albacore,Indian ocean,4-5,1772.89280494861,2.11275934579175,58.7992270801749
2019-07-06,0.529014327334054,Albacore,Pacific ocean,<1,2081.51385892988,1.76467136992966,69.0651671600685
2018-03-29,0.529568034985821,Albacore,Pacific ocean,<1,2004.18526932993,1.81103998363275,66.1924540340579
2018-08-23,0.276220744455491,Albacore,Indian ocean,>6,2157.05733691182,1.71291634420262,66.4407886503448
2018-07-30,0.871328718344659,Yellowfin,Pacific ocean,3-4,1901.10857508565,2.51151518068682,68.8468759574054
2019-12-13,0.4616349097581,Albacore,Atlantic ocean,4-5,1651.89509528688,1.42298045156411,63.3953139180419
2019-01-08,0.0134864836585284,Albacore,Atlantic ocean,3-4,2451.9883363257,2.21391655941194,62.49984154132
2019-12-19,0.16495238743663,Albacore,Pacific ocean,4-5,2312.92252425016,1.91658516710151,63.9808816741979
2018-07-29,0.545231076648987,Yellowfin,Atlantic ocean,3-4,1692.3157033006,3.53834930540168,67.3370258951326
2019-08-28,0.604592962495416,Albacore,Atlantic ocean,1-3,2123.14494255492,1.97581744271601,63.7860005979134
2019-12-25,0.381996022040662,Albacore,Pacific ocean,<1,1866.13316796587,1.92179032185589,64.7630929060217
2018-01-06,0.347425428279587,Yellowfin,Indian ocean,5-6,1816.41318486998,2.8288105121191,65.9795163355396
2018-04-27,0.555328071630759,Albacore,Pacific ocean,1-3,2040.13050348688,2.0970158411553,66.3965160465156
2018-12-23,0.679681250960233,Yellowfin,Pacific ocean,1-3,1834.38339926726,3.54487421154978,69.3870141386868
2019-10-26,0.742530097293997,Yellowfin,Atlantic ocean,4-5,1772.52871248647,2.47226423352167,67.3162667030541
2018-06-28,0.706651932492316,Yellowfin,Pacific ocean,<1,1682.54084038574,2.59073635748106,66.1014072052463
2019-09-26,0.517765254859939,Yellowfin,Atlantic ocean,1-3,2127.08408179793,2.90743967467853,65.7133337283108
2018-08-22,0.518094381497739,Yellowfin,Pacific ocean,4-5,2207.59922223752,3.01389821364068,66.6098370160449
2018-06-24,0.310431206140942,Yellowfin,Pacific ocean,1-3,2303.24233945104,3.29710528108714,66.9970841773967
2018-03-01,0.586961997835065,Yellowfin,Pacific ocean,3-4,2338.69121203226,2.69335927185807,68.2673186994051
2019-07-02,0.55828098542073,Yellowfin,Pacific ocean,4-5,1802.48292127258,3.18359449404263,67.0688236149566
2018-06-26,0.530109257931767,Albacore,Atlantic ocean,4-5,1474.51866053898,1.81821025893907,61.9743258261916
2019-05-28,0.482124969316897,Albacore,Atlantic ocean,5-6,1865.46053589956,2.35729861547967,63.8558481990462
2019-04-02,0.525679860350728,Yellowfin,Indian ocean,4-5,2310.44573593223,2.78155782709209,70.2454277982444
2018-01-13,0.456893404254174,Albacore,Atlantic ocean,3-4,1951.43236913358,2.24529561224206,62.3421097663055
2019-07-18,0.403713710375148,Albacore,Atlantic ocean,3-4,2336.17148319726,1.93662490226968,64.6104682788731
2019-11-04,0.349930256827383,Yellowfin,Atlantic ocean,>6,1951.5705307178,3.49491114016767,66.7965701142731
2018-12-03,0.326081987614718,Yellowfin,Indian ocean,>6,2211.62192294506,2.40116493326145,67.18990920634
2018-07-04,0.888737425978999,Albacore,Atlantic ocean,5-6,1671.69760344012,2.07115483254342,65.0057706751569
2019-03-29,0.390038332326318,Albacore,Indian ocean,3-4,2056.1319637213,1.97421787573187,62.2472672112449
2018-04-13,0.618983384605384,Yellowfin,Indian ocean,>6,2083.35274571422,2.95379949678639,68.4609276890878
2018-04-27,0.633177738515068,Yellowfin,Indian ocean,<1,2198.25993328387,3.26087949865354,68.9183709176564
2019-12-29,0.538113562236064,Yellowfin,Indian ocean,<1,2234.23342860854,3.40732757401224,68.4313547912316
2018-12-19,0.606814009893443,Yellowfin,Indian ocean,1-3,1771.06690803463,3.16307739761512,66.131471731024
2018-09-01,0.566714489454172,Yellowfin,Atlantic ocean,>6,2042.94254267956,2.95291621407618,67.7236434950125
2018-03-09,0.510885503944472,Yellowfin,Atlantic ocean,<1,2134.49320536477,3.49836369354696,68.6699908851163
2019-09-20,0.338546978260788,Yellowfin,Pacific ocean,<1,2464.25597992586,2.80779252258211,68.5347604577546
2018-01-27,0.471367806761555,Yellowfin,Atlantic ocean,1-3,1949.67663247313,3.36036494461808,66.2067919353048
2018-07-09,0.08424902343939,Albacore,Pacific ocean,<1,2115.78978117113,1.77249576305924,58.8498074366454
2018-04-16,0.566445282789385,Albacore,Indian ocean,4-5,1951.03701379682,1.77548358395564,62.4834808418784
2019-08-18,0.480428069823323,Albacore,Pacific ocean,1-3,2070.84636665707,2.07947857322259,63.0150772168608
2018-07-30,0.281266619085369,Albacore,Indian ocean,<1,2350.06274736029,1.68190208094113,62.0172901449471
2018-08-27,0.407156036744228,Yellowfin,Pacific ocean,4-5,2426.33561687995,2.95138185414818,68.7094436102795
2018-03-11,0.589760172242909,Albacore,Indian ocean,1-3,2024.11951623873,2.18042943386797,66.3096090596236
2018-04-20,0.123409243122681,Albacore,Indian ocean,<1,2089.67293815137,1.81444887778639,64.4707863486601
2019-12-14,0.386851617862084,Albacore,Indian ocean,3-4,2168.1264126421,2.41333840875681,67.170116409321
2018-08-14,0.492191386795221,Albacore,Atlantic ocean,5-6,1952.32801649658,2.38620137839219,68.0808749706532
2019-09-30,0.547562203009567,Albacore,Indian ocean,1-3,1762.64432017137,2.04604964274119,62.8626595743623
2019-04-06,0.554855682931563,Albacore,Indian ocean,>6,1993.92990885299,1.97351774053971,61.0589907976906
2019-09-08,0.593094773051399,Yellowfin,Pacific ocean,4-5,2016.21879213916,2.73279298926104,67.1551728371011
2018-09-02,0.313361970586734,Albacore,Pacific ocean,4-5,1866.00168743473,1.63926476865215,60.8896689131813
2019-09-07,0.195188612420683,Yellowfin,Indian ocean,4-5,2183.19908893817,3.20040837245215,64.484221702996
2018-06-20,0.407154228829363,Albacore,Pacific ocean,4-5,2147.90663832808,1.81838633863367,63.0843093368205
2018-10-17,0.0801497445101727,Yellowfin,Pacific ocean,4-5,2104.03786751411,3.19054086409329,63.2448028557149
2019-06-15,0.423223519481512,Albacore,Atlantic ocean,3-4,1906.33551555848,1.71932723226633,62.7177082911681
2019-03-04,0.413051834778726,Yellowfin,Atlantic ocean,<1,1807.39093847911,2.91299977600625,64.7851612402612
2019-04-23,0.479770390799794,Yellowfin,Atlantic ocean,>6,2315.30150000507,3.53510204459655,68.4230602112559
2018-07-17,0.391669066195377,Albacore,Pacific ocean,3-4,2024.75622130141,2.08311621362863,64.0065172223936
2018-08-05,0.615564402587895,Albacore,Indian ocean,4-5,1663.71858343518,2.07323940170364,63.4485945263549
2018-07-05,0.716668765005423,Albacore,Atlantic ocean,<1,1711.04901093449,1.88019778167277,64.9396579690421
2019-02-12,0.515006749207592,Albacore,Indian ocean,<1,1568.10769917697,2.0856644379105,59.929266514575
2019-12-12,0.444524822341848,Albacore,Pacific ocean,4-5,2160.1446780438,2.22691812632732,66.1274629149245
2018-02-13,0.655339954938489,Albacore,Indian ocean,4-5,1803.65663868729,1.90858575892784,64.584649963981
2019-05-20,0.626845461171294,Albacore,Indian ocean,>6,2060.70881712601,1.86066305176601,64.7712276871048
2018-02-06,0.74656635836661,Albacore,Indian ocean,5-6,1956.52207841385,1.89201612856019,63.6373148949584
2018-11-22,0.411987953260106,Yellowfin,Indian ocean,1-3,2358.72209435252,2.6902207122252,66.7344995670243
2018-08-31,0.172078166503888,Yellowfin,Atlantic ocean,1-3,2274.55320121272,3.56866618714616,64.73946381884
2019-09-22,0.514245005333507,Albacore,Indian ocean,1-3,1921.1987813022,2.31750468188983,62.4508380459434
2018-11-12,0.178200942092631,Yellowfin,Atlantic ocean,4-5,2011.87215410239,2.78034873267147,65.0796275785954
2018-05-20,0.594570690453833,Yellowfin,Atlantic ocean,1-3,2197.60511037937,3.13495771032847,70.7198873279763
2018-04-11,0.318216421491514,Albacore,Pacific ocean,1-3,1927.20392917987,1.61134774573222,63.43573068152
2018-10-08,0.77742459601518,Yellowfin,Atlantic ocean,4-5,1891.73859593091,3.43879523736885,69.0476921990958
2019-05-17,0.717507611529989,Yellowfin,Indian ocean,3-4,2077.77826188335,2.85178261587137,67.2414859301421
2019-08-08,0.511338574697281,Yellowfin,Pacific ocean,<1,1938.62069600283,2.888638713482,67.6481657095344
2019-09-22,0.00122138823121815,Yellowfin,Indian ocean,>6,2360.24208026375,2.78069725074951,64.9079153189723
2019-12-24,0.961577034478552,Yellowfin,Atlantic ocean,1-3,2204.00541247508,3.08415139617005,70.3671765177745
2019-08-21,0.536806233870847,Yellowfin,Pacific ocean,>6,1963.11655783398,2.940579441841,67.6452834039954
2019-05-25,0.378362098232607,Albacore,Pacific ocean,5-6,1714.6208538184,1.63253596099178,58.7501875205885
2019-11-23,0.734688276250829,Albacore,Pacific ocean,1-3,1844.34309223843,2.69551983487945,64.9077212186423
2018-04-21,0.507700767435609,Albacore,Pacific ocean,5-6,2048.1322872549,1.63656441692632,66.6909728155518
2019-06-21,0.525041060127367,Albacore,Indian ocean,>6,2249.10471282094,1.8595781109413,61.7424314255709
2019-09-30,1.21723042348625,Yellowfin,Indian ocean,>6,1872.57571278157,3.05855082949209,73.2747889446481
2019-12-16,0.293786054094679,Yellowfin,Atlantic ocean,<1,2279.73030289325,3.16600224323316,68.3803402629335
2019-06-22,0.322632218311333,Albacore,Pacific ocean,3-4,1966.71534491482,1.89885570889567,64.3064047117707
2019-02-18,0.305645961819293,Albacore,Atlantic ocean,<1,2225.91268443012,2.10184775160013,65.618052604347
2018-08-25,0.40383888352276,Albacore,Atlantic ocean,>6,1974.02197926535,2.08697203732312,64.0759311536772
2019-03-19,0.626478725281028,Yellowfin,Pacific ocean,5-6,2026.4446413884,3.29811352679998,67.2202493761357
2019-09-26,0.689308383691024,Yellowfin,Indian ocean,3-4,1726.46812420782,2.92873991076281,67.0302221399969
2019-04-28,0.566542954047979,Albacore,Indian ocean,1-3,1899.66191346498,1.88908503213124,64.5241371682813
2018-04-12,0.798403779275129,Yellowfin,Indian ocean,<1,1939.57228033628,3.58483670762545,70.1869938520124
2018-04-06,0.639520402477593,Albacore,Pacific ocean,1-3,1936.32455980215,1.90643505663638,65.9624393610528
2019-09-03,0.997650956027617,Yellowfin,Atlantic ocean,4-5,1739.56715814022,2.98460230321548,70.1634799371805
2018-01-27,0.355503009021415,Albacore,Atlantic ocean,4-5,2150.14460411515,1.95652286808603,63.2548887194087
2018-05-10,0.278195929508129,Albacore,Atlantic ocean,1-3,2484.95174285646,1.71959404196512,64.3240492913452
2018-07-01,0.630057736087138,Albacore,Indian ocean,3-4,1785.39910460489,2.06579507539845,67.6869245250433
2019-11-04,0.710805070408918,Yellowfin,Indian ocean,5-6,1640.58357520799,3.31336417257157,68.167437538213
2018-10-22,0.356346962526846,Yellowfin,Atlantic ocean,4-5,2032.1957726067,2.5512876978628,67.1227251665202
2019-12-08,0.655493450086789,Yellowfin,Pacific ocean,4-5,1560.21098061653,2.75369699616756,65.0737896340007
2018-06-23,0.585959389194868,Albacore,Atlantic ocean,<1,1990.74234069347,2.31529937022464,60.4289440382802
2018-01-01,0.545763679397274,Albacore,Indian ocean,4-5,2225.56077996186,1.98686274003501,62.860544804144
2019-08-05,0.445624255443499,Yellowfin,Pacific ocean,<1,2334.76683881445,2.96256947708985,67.2239781296633
2019-12-14,0.443285962698136,Albacore,Indian ocean,5-6,1910.00313210047,2.38288353771531,62.808929055453
2018-07-01,0.547234750252254,Yellowfin,Atlantic ocean,1-3,2300.24490270227,3.1924582303534,68.5630387679621
2019-08-31,0.281687776229713,Albacore,Pacific ocean,1-3,2179.61692785088,1.74502003482885,62.1884427363241
2018-12-03,0.846126169644313,Yellowfin,Atlantic ocean,4-5,1863.16381481427,2.57924925094067,69.2691761373779
2018-05-25,0.546384529346297,Yellowfin,Pacific ocean,5-6,1981.87928777249,3.41566693039501,68.0797704636615
2018-09-18,0.452991235266713,Albacore,Indian ocean,<1,1874.94293701969,2.01523417450116,62.8626536537198
2019-03-05,0.7696311833002,Albacore,Atlantic ocean,<1,1774.71357090135,2.26727270654932,64.1333353385261
2018-09-24,0.849130097173552,Yellowfin,Atlantic ocean,3-4,1695.29643875571,3.04482724998067,68.6302702867272
2019-01-03,0.328823066451856,Yellowfin,Atlantic ocean,5-6,1559.27586096013,3.59581223214893,64.7043970628806
2019-12-25,0.422589612004472,Albacore,Atlantic ocean,<1,2073.29549785926,1.74258504313213,65.4437946418484
2018-12-19,0.585484095152432,Albacore,Pacific ocean,>6,1965.39289795161,2.1614393372079,62.9732779728921
2019-07-14,0.570087638469976,Yellowfin,Pacific ocean,3-4,2013.59843140609,2.90344230259178,68.8448378187447
2019-02-23,0.487537994896885,Albacore,Atlantic ocean,4-5,2042.75042786509,2.05948961764772,65.970870193804
2019-06-13,0.589515050443264,Albacore,Atlantic ocean,<1,1712.51422162395,1.75634617532831,64.4780335139438
2018-10-08,0.773391249650413,Yellowfin,Atlantic ocean,5-6,1798.51382513434,3.30770797487006,69.8398542149692
2018-12-05,0.69126465809777,Yellowfin,Indian ocean,>6,2433.43910990866,3.01370701544271,70.7859547620375
2018-02-03,0.548109186294061,Yellowfin,Pacific ocean,<1,2056.37539603454,2.77711488003085,66.8677186335634
2019-06-21,0.275848039109146,Yellowfin,Indian ocean,>6,2134.71302753425,3.34140711138345,65.5962368692293
2018-09-03,0.804904641748447,Albacore,Pacific ocean,>6,1580.9675532139,2.27184618363103,61.502738618455
